ano,id_municipio,investimento_agua_prestador,investimento_esgoto_prestador,investimento_outro_prestador,investimento_recurso_proprio_prestador,investimento_recurso_oneroso_prestador,investimento_recurso_nao_oneroso_prestador,investimento_total_prestador,investimento_agua_municipio,investimento_esgoto_municipio,investimento_outro_municipio,investimento_recurso_proprio_municipio,investimento_recurso_oneroso_municipio,investimento_recurso_nao_oneroso_municipio,investimento_total_municipio,investimento_agua_estado,investimento_esgoto_estado,investimento_outro_estado,investimento_recurso_proprio_estado,investimento_recurso_oneroso_estado,investimento_recurso_nao_oneroso_estado,investimento_total_estado
2021,2927309,342560.88,160.56,24546.64,367268.08,0.0,0.0,367268.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2929800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2020,2301851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2304608,5438.81,0.0,0.0,5438.81,,,5438.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2304608,2632.13,0.0,0.0,2632.13,0.0,0.0,2632.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2304905,2722.39,0.0,5.64,2728.03,,,2728.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2305704,22702.85,0.0,0.0,22702.85,,,22702.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2312007,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2313559,95049.03,0.0,0.0,95049.03,0.0,0.0,95049.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,5200902,3826.73,0.0,0.0,,3826.73,0.0,3826.73,,,,,,,,,,,,,,
2020,5201504,51080.47,0.0,0.0,56946.58,,0.0,56946.58,,,,,,,,,,,,,,
2020,5204805,32652.89,0.0,0.0,32652.89,,0.0,32652.89,,,,,,,,,,,,,,
2019,5212600,2360.5,0.0,0.0,3176.02,,0.0,3176.02,,,,,,,,,,,,,,
2020,5213772,82391.09,0.0,0.0,82391.09,,0.0,82391.09,,,,,,,,,,,,,,
2020,5214408,154807.45,0.0,0.0,165646.39,,0.0,165646.39,,,,,,,,,,,,,,
2021,5215207,1603.94,0.0,0.0,,1603.94,0.0,1603.94,,,,,,,,,,,,,,
2021,5219357,23022.27,0.0,0.0,,23022.27,0.0,23022.27,,,,,,,,,,,,,,
2021,5221577,4100.81,0.0,0.0,,4100.81,0.0,4100.81,,,,,,,,,,,,,,
2021,2101103,3367.97,0.0,3159.52,6527.49,0.0,0.0,6527.49,,,,,,,,,,,,,,
2020,2105005,6038.61,0.0,6219.17,19441.73,0.0,0.0,12257.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2106003,78436.05,0.0,0.0,78436.05,0.0,0.0,78436.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2108256,,,,,,,,60.0,0.0,0.0,,,,120.0,50000.0,0.0,0.0,10000.0,0.0,60000.0,70000.0
2019,2109403,28665.31,0.0,0.0,28665.31,0.0,0.0,28665.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2111078,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,500000.0,500000.0
2020,2112407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3112059,23528.95,0.0,6334.68,29842.64,20.99,0.0,29863.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3133907,16054.29,0.0,20106.16,7245.65,31905.89,0.0,39151.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3157500,31600.04,0.0,26855.43,13510.76,49779.98,0.0,63290.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3158607,16773.87,0.0,9194.47,31948.1,0.0,0.0,31948.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3164001,52690.79,0.0,28882.08,85117.24,0.0,0.0,85117.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5005681,154139.85,195228.97,49420.71,326158.23,0.0,72631.3,398789.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5107297,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1502954,156172.81,0.0,3162.69,159335.5,0.0,0.0,159335.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1503309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1504802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2971312.21,0.0,0.0,0.0,0.0,2971312.21,2971312.21
2020,1505031,578726.65,0.0,38815.04,0.0,617541.69,0.0,617541.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1507508,78011.53,0.0,22730.0,100741.53,0.0,0.0,100741.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1508084,621416.61,973.61,2186.89,624577.11,0.0,0.0,624577.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2500809,0.0,0.0,182058.0,182058.0,0.0,0.0,182058.0,,,,,,,,,,,,,,
2019,2510204,0.0,0.0,46845.27,121150.73,0.0,0.0,121150.73,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2512200,0.0,0.0,63677.86,112980.47,0.0,0.0,112980.47,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2603207,1099675.26,0.0,0.0,47014.43,1099675.26,0.0,1146689.69,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2608602,0.0,0.0,0.0,21345.81,,,21345.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2609154,101072.67,0.0,0.0,117008.39,,,117008.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2610806,246666.56,0.0,0.0,7866.09,0.0,238800.47,246666.56,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2200608,170000.0,0.0,0.0,183743.44,0.0,0.0,183743.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2201200,0.0,1919137.94,0.0,479987.53,0.0,1459212.66,1939200.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2205250,0.0,0.0,0.0,42.31,0.0,0.0,42.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2208304,440000.0,693463.35,0.0,1214809.42,0.0,0.0,1214809.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2209005,0.0,0.0,0.0,19420.28,0.0,0.0,19420.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2209708,0.0,0.0,0.0,74.92,0.0,0.0,74.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2209906,0.0,0.0,0.0,14546.82,0.0,0.0,14546.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2210607,1300000.0,0.0,0.0,1409033.98,0.0,0.0,1409033.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4101051,64256.41,0.0,0.0,64256.41,0.0,0.0,64256.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4107405,93131.13,0.0,1625.99,94757.12,0.0,0.0,94757.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4107900,207962.24,24289.65,2262.68,200319.1,0.0,34195.47,234514.57,,,,,,,,,,,,,,
2020,4110003,10245.0,0.0,0.0,10245.0,0.0,0.0,10245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4112959,988379.33,175991.21,0.0,914990.83,175991.21,73388.5,1164370.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4116406,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4117404,44358.68,,69000.93,113359.61,,,,,,,,,,,,,,,,,
2021,4118451,,,,,,,,1246645.29,0.0,0.0,1246645.29,0.0,0.0,1246645.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4119806,341162.69,10000.0,1097.98,262602.45,0.0,89658.22,352260.67,,,,,,,,,,,,,,
2019,4124707,347563.49,0.0,0.0,347563.49,0.0,0.0,347563.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4126272,239071.66,210751.95,,308006.75,141816.86,,,,,,,,,,,,,,,,
2020,2404705,0.0,0.0,984.0,984.0,0.0,0.0,984.0,,,,,,,,,,,,,,
2019,2406205,0.0,0.0,9912699.07,9912699.07,0.0,0.0,9912699.07,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2410801,2779.05,0.0,0.0,0.0,0.0,2779.05,2779.05,,,,,,,,,,,,,,
2021,2411403,23145.25,0.0,0.0,23145.25,,0.0,23145.25,,,,,,,,,,,,,,
2020,1100379,,,,,,,,0.0,0.0,0.0,14580.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1101807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1400506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4300646,248.64,0.0,156066.55,156315.19,0.0,0.0,156315.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4301404,40556.34,0.0,0.0,40556.34,0.0,0.0,40556.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4305975,,,,,,,,278872.99,27467.56,0.0,278872.99,0.0,,306340.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4306429,,,,,,,,0.0,0.0,0.0,,,,25546.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4306809,100846.26,53755.9,225952.19,365549.18,0.0,16716.25,382265.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4308052,219.9,0.0,4245.73,4465.63,0.0,0.0,4465.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4309506,45365.19,0.0,13952.57,60468.48,0.0,0.0,60468.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4309803,21809.31,0.0,9834.75,32128.38,0.0,0.0,32128.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4310702,8746.46,0.0,6988.31,15734.77,0.0,0.0,15734.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4312955,,,,,,,,0.0,0.0,2140.0,0.0,0.0,2140.0,2140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4313805,33681.91,0.0,16317.29,50129.44,0.0,0.0,50129.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4316600,160765.08,0.0,597294.09,765380.14,0.0,0.0,765380.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4319356,33514.72,0.0,0.0,35359.4,0.0,0.0,35359.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4319406,113618.76,0.0,32322.74,145941.5,0.0,0.0,145941.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4319711,,,,,,,,11380.0,0.0,0.0,11380.0,0.0,0.0,11380.0,,,,,,,
2020,4320354,929.82,0.0,33394.46,34324.28,0.0,0.0,34324.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4322350,,,,,,,,231012.61,0.0,250.25,250.25,0.0,231012.61,231262.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4323408,,,,,,,,613110.27,0.0,0.0,,,,613110.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4204194,5944.97,0.0,0.0,5944.97,0.0,0.0,5944.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4207403,122370.95,0.0,0.0,122370.95,0.0,0.0,122370.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4209854,3519.25,0.0,1448.0,4967.25,0.0,0.0,4967.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4211009,10071.25,0.0,0.0,10071.25,0.0,0.0,10071.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4212908,195377.93,14901.37,2593.33,212872.63,0.0,0.0,212872.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4212908,107657.46,21.77,0.0,107679.23,0.0,0.0,107679.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4217907,36015.76,0.0,1448.0,37463.76,0.0,0.0,37463.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4218707,3057475.23,28529540.13,584208.58,32171223.94,0.0,0.0,32171223.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2806008,103801.84,0.0,0.0,103801.84,0.0,0.0,103801.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320219.89,0.0,0.0,0.0,0.0,1320219.89,1320219.89
2020,1702208,112479.64,0.0,0.0,112479.64,0.0,0.0,112479.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1704105,25977.02,0.0,7901.2,33878.22,0.0,0.0,33878.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1704600,37400.05,0.0,0.0,37400.05,0.0,0.0,37400.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1713957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1715150,65989.74,0.0,0.0,,,,65989.74,,,,,,,,,,,,,,
2019,1715259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1716307,61994.17,0.0,0.0,61994.17,0.0,0.0,61994.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1717503,103966.29,0.0,0.0,,,,103966.29,,,,,,,,,,,,,,
2021,1718881,40165.77,0.0,0.0,,0.0,0.0,40165.77,,,,,,,,,,,,,,
2021,1720259,35964.57,0.0,0.0,35964.57,0.0,0.0,35964.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1200013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406335.38,0.0,0.0,0.0,0.0,406335.38,406335.38
2019,1200336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2705903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2907509,51868.51,0.0,0.0,,0.0,0.0,51868.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2912608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2019,2913804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2020,2920502,173914.33,0.0,49066.75,223124.33,0.0,0.0,223124.33,,,,,,,,,,,,,,
2019,2920809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2019,2921609,108544.93,0.0,0.0,86274.19,0.0,51862.34,138136.53,,,,,,,,,,,,,,
2019,2922508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2019,2923209,6100.0,0.0,21800.0,27900.0,0.0,0.0,27900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2925253,1133993.55,0.0,44262.06,1552409.37,0.0,0.0,1552409.37,,,,,,,,,,,,,,
2019,2925253,6569831.54,0.0,0.0,8339134.73,0.0,0.0,8339134.73,,,,,,,,,,,,,,
2019,2927309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,2929370,59899.01,712.06,14695.87,75306.94,0.0,0.0,75306.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2931608,3095.56,39.6,7797.89,10933.05,0.0,0.0,10933.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2932002,181111.28,68.16,1879.75,183059.19,0.0,0.0,183059.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2303659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2304608,16864.87,0.0,0.0,16864.87,0.0,0.0,16864.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2305266,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2306603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2307908,3475.75,0.0,159.88,3635.63,0.0,0.0,3635.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2308609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,5204656,17206.83,0.0,0.0,,17206.83,0.0,17206.83,,,,,,,,,,,,,,
2020,5208301,5239.47,0.0,0.0,5239.47,,0.0,5239.47,,,,,,,,,,,,,,
2020,5207253,12021.82,0.0,1280.0,13301.82,,0.0,13301.82,,,,,,,,,,,,,,
2019,5215306,55010.5,0.0,2890.0,58063.68,,0.0,58063.68,,,,,,,,,,,,,,
2020,5215504,130230.01,2890.0,160485.0,293605.01,,0.0,293605.01,,,,,,,,,,,,,,
2020,5215652,29438.53,0.0,0.0,29438.53,,0.0,29438.53,,,,,,,,,,,,,,
2021,5219506,1194.48,0.0,0.0,,1194.48,0.0,1194.48,,,,,,,,,,,,,,
2019,5219704,1128.97,0.0,0.0,1128.97,,0.0,1128.97,,,,,,,,,,,,,,
2019,5219712,557.67,0.0,0.0,4971.38,,0.0,4971.38,,,,,,,,,,,,,,
2019,5220264,70458.43,0.0,0.0,70458.43,,0.0,70458.43,,,,,,,,,,,,,,
2021,5220702,14173.32,0.0,1466.53,,15639.85,0.0,15639.85,,,,,,,,,,,,,,
2020,5220702,1637.89,0.0,0.0,1637.89,,0.0,1637.89,,,,,,,,,,,,,,
2021,5221908,3098.83,0.0,0.0,,3098.83,0.0,3098.83,,,,,,,,,,,,,,
2019,2100501,64124.28,0.0,0.0,64124.28,0.0,0.0,64124.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2105807,5881.91,0.0,5517.88,11399.79,0.0,0.0,11399.79,,,,,,,,,,,,,,
2020,2108058,693.72,0.0,714.46,2233.48,0.0,0.0,1408.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2108256,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2108454,6475.39,0.0,6669.02,20847.99,0.0,0.0,13144.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2109270,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2111763,520736.52,0.0,14917.19,535653.71,0.0,0.0,535653.71,,,,,,,,,,,,,,
2020,2111953,2261.42,0.0,2329.04,7280.81,0.0,0.0,4590.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3105509,30896.86,0.0,44414.18,23103.89,58436.67,0.0,81540.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3115003,32129.25,0.0,16168.54,74134.9,67.24,0.0,74202.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3116100,250602.79,36460.26,2482.85,1305603.3,0.0,0.0,1305603.3,,,,,,,,,,,,,,
2019,3123858,41342.37,0.0,22661.52,80839.54,0.0,0.0,80839.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3133907,19437.57,12856.96,6162.52,38436.41,20.64,0.0,38457.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3140530,34535.33,0.0,28291.67,14343.52,53680.35,0.0,68023.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3150307,34453.82,0.0,45502.13,24013.41,62556.27,0.0,86569.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3159704,31273.31,0.0,17142.24,80338.12,0.0,0.0,80338.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3164001,44552.38,0.0,15055.96,59558.44,49.9,0.0,59608.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3170057,50368.98,0.0,27609.4,84817.42,0.0,0.0,84817.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5101605,,,,,,,,250000.0,0.0,0.0,300000.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5104542,,,,,,,,120440.64,0.0,25608.46,204796.34,0.0,0.0,204796.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5104807,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5108907,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5106224,737992.98,0.0,665727.07,1403720.05,0.0,0.0,1403720.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5106232,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5108303,52898.36,501.12,1385.66,0.0,54785.14,0.0,54785.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1500305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1502202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2503001,38455.0,0.0,178881.58,217336.58,0.0,0.0,217336.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2505402,0.0,0.0,30117.04,30117.04,0.0,0.0,30117.04,,,,,,,,,,,,,,
2019,2508406,0.0,0.0,35937.58,63142.21,0.0,0.0,63142.21,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2510709,0.0,0.0,12260.22,12260.22,0.0,0.0,12260.22,,,,,,,,,,,,,,
2020,2511608,0.0,0.0,51418.4,51418.4,0.0,0.0,51418.4,,,,,,,,,,,,,,
